Sample time,AE_POWER(kW),DG_1_POWER(GByte),DG_2_POWER(GByte),DG_3_POWER(GByte),GE162(kW),GE163(A),GE164,GE262(kW),GE263(A),GE264,GE362(kW),GE363(A),GE364,HEADING(degree),LAT-DEG(degree),LAT-MIN(min),LAT-NS,LONG-DEG(degree),LONG-EW,LONG-MIN(min),SHIP SPEED(knots),Unnamed: 22,LATITUDE(DD),LONGITUDE(DD)
2026-02-01 06:40:00,1168.96339,325,373.0,134.0,584.55408,870.5581,0.86423,0.0,0.0,0.0,587.01943,889.22223,0.84648,292.46329,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 06:45:00,1169.95086,325,373.0,134.0,584.70364,869.34029,0.86,0.0,0.0,0.0,586.11304,886.89117,0.84926,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 06:50:00,1158.97447,325,373.0,134.0,575.77751,858.62215,0.86282,0.0,0.0,0.0,582.56876,882.55643,0.84777,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 06:55:00,1144.00076,325,373.0,134.0,570.19141,853.62836,0.85668,0.0,0.0,0.0,573.78876,871.96992,0.84382,292.52425,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 07:00:00,1137.73514,325,373.0,134.07082,566.09612,849.56299,0.85727,0.0,0.0,0.0,570.05799,867.8807,0.84429,292.51693,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 07:05:00,1158.77655,325,373.0,135.0,577.96604,865.01711,0.85999,0.0,0.0,0.0,580.72067,882.00836,0.84469,292.6,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 07:10:00,1172.37827,325,373.0,135.0,590.49369,877.00022,0.86516,0.0,0.0,0.0,584.76859,885.54317,0.84488,292.6,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 07:15:00,1215.90597,325,373.0,135.0,609.99173,905.13597,0.86468,0.0,0.0,0.0,607.15231,917.20433,0.8497,292.6,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 07:20:00,1206.6583,325,373.0,135.0,603.81202,899.20161,0.8654,0.0,0.0,0.0,604.72301,915.08327,0.84995,292.66909,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 07:25:00,1208.46728,325,373.0,135.0,605.27134,901.41621,0.8663,0.0,0.0,0.0,602.39387,914.30517,0.84797,292.74456,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 07:30:00,1203.40908,325,373.0,135.0,602.21047,895.74209,0.86257,0.0,0.0,0.0,600.65557,909.77356,0.84733,292.8,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 07:35:00,1213.09877,325,373.0,135.0,608.87646,905.29239,0.86511,0.0,0.0,0.0,605.53048,917.57162,0.84706,292.8,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 07:40:00,1199.62256,325,373.0,135.0,602.66032,899.27154,0.86107,0.0,0.0,0.0,599.23035,909.95694,0.84646,292.78006,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 07:45:00,1201.87148,325,373.0,135.0,605.64121,902.03239,0.86185,0.0,0.0,0.0,601.84175,912.47511,0.84892,292.7,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 07:50:00,1216.59356,325.14468,373.0,135.0,609.98724,906.44929,0.86871,0.0,0.0,0.0,606.71764,917.37388,0.85059,292.61355,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 07:55:00,1206.97814,326,373.0,135.0,604.38763,902.7555,0.86027,0.0,0.0,0.0,601.6301,913.08515,0.84559,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 08:00:00,1188.83731,326,373.0,135.0,594.49558,889.27631,0.85783,0.0,0.0,0.0,594.17608,903.88141,0.8429,292.45205,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 08:05:00,1202.21858,326,373.0,135.0,604.45889,901.44365,0.85911,0.0,0.0,0.0,599.65838,910.31649,0.8443,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 08:10:00,1198.92851,326,373.0,135.0,601.48714,896.43275,0.86687,0.0,0.0,0.0,598.50215,907.20112,0.84725,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 08:15:00,1238.72147,326,373.0,135.0,619.93286,925.68103,0.85924,0.0,0.0,0.0,616.89449,935.91553,0.84488,292.3,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 08:20:00,1234.76299,326,373.0,135.0,618.18184,922.5657,0.85945,0.0,0.0,0.0,615.12158,934.4645,0.84577,292.3,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 08:25:00,1231.0946,326,373.0,135.0,616.75159,918.1822,0.86354,0.0,0.0,0.0,613.01146,927.95412,0.8489,292.3,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 08:30:00,1215.2756,326,373.0,135.0,610.74189,908.34408,0.86497,0.0,0.0,0.0,606.51663,917.85768,0.84944,292.3,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 08:35:00,1131.14861,326,373.0,135.0,561.40524,844.80715,0.8554,0.0,0.0,0.0,567.82811,865.42494,0.84029,292.37401,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 08:40:00,1166.79354,326,373.0,135.09086,580.93759,871.50096,0.85454,0.0,0.0,0.0,587.16891,891.26831,0.84397,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 08:45:00,1159.50646,326,373.0,136.0,582.86037,874.79388,0.85844,0.0,0.0,0.0,579.59854,883.43104,0.84421,292.40108,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 08:50:00,1158.13755,326,373.0,136.0,573.85298,863.95491,0.85588,0.0,0.0,0.0,578.45641,880.6494,0.84418,292.46408,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 08:55:00,600.34213,326,373.0,136.0,301.08765,522.10558,0.74364,0.0,0.0,0.0,297.76578,539.89403,0.71278,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 09:00:00,583.37369,326,373.0,136.0,294.0712,517.06777,0.73287,0.0,0.0,0.0,290.55214,533.05406,0.69916,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 09:05:00,576.76178,326,373.0,136.0,291.78859,515.12456,0.72871,0.0,0.0,0.0,284.82953,528.14273,0.69606,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 09:10:00,579.0439,326,373.0,136.0,294.23978,514.10054,0.73452,0.0,0.0,0.0,285.81622,527.87953,0.69569,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 09:15:00,643.9107,326,373.0,136.0,328.10527,550.96534,0.7627,0.0,0.0,0.0,321.69963,565.66646,0.72711,292.41246,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 09:20:00,809.68038,326,373.0,136.0,412.15802,647.58326,0.81466,0.0,0.0,0.0,400.34938,652.78782,0.7867,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 09:25:00,830.85907,326,373.0,136.0,421.63382,661.49138,0.81927,0.0,0.0,0.0,410.58761,666.51165,0.79008,292.43198,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 09:30:00,815.72486,326,373.0,136.0,412.03872,649.67119,0.81493,0.0,0.0,0.0,405.03652,660.80329,0.78868,292.45969,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 09:35:00,808.5723,326,373.0,136.0,406.55162,643.62309,0.80969,0.0,0.0,0.0,401.89002,657.27078,0.78369,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 09:40:00,880.75978,326,373.0,136.0,447.52137,693.45255,0.82839,0.0,0.0,0.0,438.08827,700.59789,0.80312,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 09:45:00,1032.42724,326,373.0,136.0,514.80104,782.56238,0.84706,0.0,0.0,0.0,516.83163,800.0578,0.82979,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 09:50:00,1023.01515,326,373.0,136.0,505.02973,772.15688,0.83915,0.0,0.0,0.0,514.64207,797.16726,0.83023,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 09:55:00,1020.93896,327,373.0,136.0,505.44793,772.08426,0.84243,0.0,0.0,0.0,514.28595,796.06361,0.82896,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 10:00:00,1040.36107,327,373.0,136.0,516.90454,782.72062,0.84764,0.0,0.0,0.0,524.47691,806.7588,0.83387,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 10:05:00,1046.38506,327,373.0,136.0,519.70537,788.60433,0.8471,0.0,0.0,0.0,527.70079,810.55986,0.83583,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 10:10:00,1042.50138,327,373.0,136.0,523.06869,790.0211,0.85287,0.0,0.0,0.0,518.85743,800.3231,0.83195,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 10:15:00,1041.20457,327,373.0,136.0,524.88536,790.23584,0.85331,0.0,0.0,0.0,516.08221,796.17113,0.82898,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 10:20:00,1038.87716,327,373.0,136.0,519.7887,786.46607,0.84943,0.0,0.0,0.0,521.70574,804.08266,0.83317,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 10:25:00,1038.31257,327,373.0,136.0,512.64294,778.35192,0.84809,0.0,0.0,0.0,525.17132,806.99413,0.83751,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 10:30:00,1025.63379,327,373.0,136.0,512.23039,778.44014,0.84714,0.0,0.0,0.0,513.12347,794.10049,0.82912,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 10:35:00,1038.42197,327,373.0,136.0,523.2106,790.24539,0.85018,0.0,0.0,0.0,517.72073,798.75308,0.83516,292.46679,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 10:40:00,1041.34068,327,373.0,136.0,528.82663,796.32784,0.85413,0.0,0.0,0.0,512.30501,794.00459,0.8298,292.42429,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 10:45:00,1040.31401,327,373.0,136.0,520.78068,787.43682,0.85148,0.0,0.0,0.0,520.03968,800.30161,0.83532,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 10:50:00,1033.57967,327,373.0,136.0,514.57312,779.66623,0.84821,0.0,0.0,0.0,519.10453,798.824,0.83425,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 10:55:00,1028.03094,327,373.0,137.0,511.96939,777.33093,0.84663,0.0,0.0,0.0,517.33351,796.9122,0.83336,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 11:00:00,1036.0295,327,373.0,137.0,517.3808,788.62653,0.84288,0.0,0.0,0.0,521.46634,808.02814,0.82978,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 11:05:00,1056.76149,327,373.0,137.0,525.39929,798.95941,0.84547,0.0,0.0,0.0,533.4323,822.40515,0.83099,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 11:10:00,1067.33521,327,373.0,137.0,528.95688,804.06508,0.84435,0.0,0.0,0.0,537.32813,827.08786,0.83528,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 11:15:00,1042.42161,327,373.0,137.0,524.8347,798.08822,0.84627,0.0,0.0,0.0,517.55633,806.04038,0.82431,292.45809,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 11:20:00,1048.2118,327,373.0,137.0,520.10815,792.49147,0.84104,0.0,0.0,0.0,529.03695,816.82393,0.82988,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 11:25:00,1049.28988,327,373.0,137.0,519.70821,787.91963,0.84544,0.0,0.0,0.0,527.71654,811.13312,0.83366,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 11:30:00,1037.92019,327,373.0,137.0,514.21887,781.26172,0.84582,0.0,0.0,0.0,523.2548,807.23204,0.83507,292.55465,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 11:35:00,1025.11177,327,373.0,137.0,507.81448,774.50417,0.84073,0.0,0.0,0.0,517.41399,799.56298,0.83,292.6,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 11:40:00,1047.57581,327,373.0,137.0,519.63531,786.68597,0.85068,0.0,0.0,0.0,526.7201,809.91657,0.83474,292.6,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 11:45:00,1048.541,327,373.0,137.0,520.34098,786.95076,0.84687,0.0,0.0,0.0,527.85861,810.0292,0.83555,292.67757,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 11:50:00,1043.63845,327.63823,373.0,137.0,518.03755,783.27157,0.84499,0.0,0.0,0.0,525.68961,806.40525,0.8349,292.7,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 11:55:00,1024.92922,328,373.0,137.0,508.92871,774.80359,0.84509,0.0,0.0,0.0,514.72464,796.07261,0.83103,292.6,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 12:00:00,1029.10854,328,373.0,137.0,519.6511,784.14584,0.85083,0.0,0.0,0.0,508.68907,789.17667,0.82787,292.6,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 12:05:00,1039.60881,328,373.0,137.0,525.09507,791.7528,0.85339,0.0,0.0,0.0,514.49854,795.42241,0.83,292.53797,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 12:10:00,1044.47502,328,373.0,137.0,524.33214,793.44604,0.84951,0.0,0.0,0.0,518.44299,801.28191,0.82894,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 12:15:00,1028.67013,328,373.0,137.0,511.14844,776.15161,0.84313,0.0,0.0,0.0,519.16667,799.69474,0.83296,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 12:20:00,1033.87435,328,373.0,137.0,512.79534,780.06623,0.84636,0.0,0.0,0.0,522.36912,805.23959,0.83336,292.31423,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 12:25:00,1025.56873,328,373.0,137.0,508.84093,775.82318,0.84318,0.0,0.0,0.0,517.03525,799.83669,0.83311,292.3,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 12:30:00,1032.07751,328,373.0,137.0,511.78073,776.28174,0.845,0.0,0.0,0.0,519.90825,800.63605,0.83273,292.3,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 12:35:00,1030.03794,328,373.0,137.0,511.51345,776.99016,0.84447,0.0,0.0,0.0,520.00618,800.54103,0.83578,292.3,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 12:40:00,1022.74068,328,373.0,137.0,507.05726,773.58768,0.84257,0.0,0.0,0.0,515.81647,797.92147,0.82845,292.3,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 12:45:00,1020.84722,328,373.0,137.0,505.59499,770.60591,0.83895,0.0,0.0,0.0,513.79695,794.78665,0.83,292.3,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 12:50:00,1038.20956,328,373.0,137.54183,515.45659,782.65522,0.84873,0.0,0.0,0.0,523.72238,805.96194,0.83654,292.32753,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 12:55:00,1051.47996,328,373.0,138.0,531.39492,800.87748,0.85143,0.0,0.0,0.0,519.415,804.01653,0.82952,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 13:00:00,1061.9464,328,373.0,138.0,526.84064,800.26867,0.84604,0.0,0.0,0.0,534.01932,824.75466,0.83195,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 13:05:00,1052.11065,328,373.0,138.0,355.4225,538.65633,0.8466,335.73029,520.20281,0.80813,360.33567,555.61875,0.82996,292.37184,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 13:10:00,1102.78422,328,373.0,138.0,369.56421,559.87807,0.84718,368.8703,557.0107,0.85128,368.88985,569.82993,0.8331,292.2874,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 13:15:00,1162.59778,328,373.0,138.0,394.48422,591.98209,0.85256,387.35288,579.30026,0.85787,380.60656,588.03369,0.82922,292.1,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 13:20:00,1169.16856,328,373.0,138.0,395.71098,593.18079,0.85797,388.87705,582.0145,0.85755,384.50757,591.29862,0.83275,292.02233,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 13:25:00,1169.24843,328,373.0,138.0,396.48395,593.6291,0.86094,388.79529,581.15866,0.86146,386.43342,591.85184,0.83782,292.0,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 13:30:00,1172.94743,328,373.0,138.0,397.62162,594.03228,0.86108,387.37967,580.24314,0.85602,385.95697,591.46505,0.83795,292.0,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 13:35:00,1165.07284,328,373.0,138.0,396.45927,593.54781,0.85699,384.76096,578.48484,0.85474,384.4153,589.2655,0.83884,292.0,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 13:40:00,1092.67817,328,373.0,138.0,371.89668,559.07415,0.85384,361.68508,545.83492,0.84995,357.93507,555.69673,0.8228,292.0,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 13:45:00,1151.44783,328,373.0,138.0,393.48258,589.56741,0.85578,380.15734,573.36205,0.85038,379.00571,583.903,0.83307,292.04805,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 13:50:00,1152.34859,328,373.0,138.0,394.89874,591.35576,0.85538,377.93278,570.77076,0.85039,378.77194,584.00641,0.82984,292.1,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 13:55:00,1164.02811,328.15578,373.57187,138.0,387.5666,581.88204,0.8562,390.79377,582.63889,0.85868,385.58174,590.56882,0.83653,292.24486,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 14:00:00,1156.6359,329,374.0,138.0,383.83733,577.21915,0.85451,383.74403,576.60742,0.85798,392.33255,598.06785,0.84137,292.3,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 14:05:00,1153.39148,329,374.0,138.0,380.76323,575.37947,0.85007,388.05134,580.90769,0.8573,388.12597,595.03698,0.83882,292.31475,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 14:10:00,1153.00136,329,374.0,138.0,136.66844,214.63416,0.31327,505.81199,759.28706,0.85539,511.61804,778.16173,0.84229,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 14:15:00,1159.27269,329,374.0,138.0,0.0,0.0,0.0,712.22078,1013.71744,0.90179,451.12132,758.13327,0.76347,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 14:20:00,1170.25289,329,374.0,138.0,0.0,0.0,0.0,711.07231,1012.45509,0.90203,460.98153,766.46862,0.77057,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 14:25:00,1178.73392,329,374.0,138.0,0.0,0.0,0.0,710.94203,1013.07578,0.90039,467.49776,773.02404,0.77664,292.58921,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 14:30:00,1161.1905,329,374.0,138.0,0.0,0.0,0.0,711.99811,1013.63846,0.90061,445.4004,752.84752,0.75987,292.6,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 14:35:00,1171.44498,329,374.0,138.0,0.0,0.0,0.0,526.44594,816.47274,0.82473,643.15319,949.31944,0.86543,292.57241,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 14:40:00,1196.8788,329,374.0,138.0,0.0,0.0,0.0,487.76204,777.34929,0.80372,707.99928,1019.03393,0.88917,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 14:45:00,1187.29607,329,374.0,138.0,0.0,0.0,0.0,477.54943,767.93721,0.79737,707.97695,1019.10867,0.88848,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 14:50:00,1173.22574,329,374.0,138.0,0.0,0.0,0.0,462.54686,757.15855,0.78246,710.48818,1019.84632,0.89233,292.43066,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 14:55:00,1174.45542,329,374.0,138.55904,0.0,0.0,0.0,494.25614,785.27918,0.80286,680.43546,987.85444,0.87977,292.33525,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 15:00:00,1172.62603,329,374.0,139.0,318.70288,486.20798,0.71294,429.39877,639.15233,0.86328,423.14205,643.32781,0.84154,292.2922,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 15:05:00,1180.18047,329,374.0,139.0,387.98876,578.83146,0.85833,390.6213,584.81777,0.85729,399.90001,605.73729,0.84611,292.2,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 15:10:00,1168.29594,329,374.0,139.0,521.19075,779.31434,0.86009,124.32128,198.47294,0.28309,524.25209,796.18222,0.84788,292.22114,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 15:15:00,1171.46414,329,374.0,139.0,584.59747,878.78134,0.85611,0.0,0.0,0.0,587.22889,896.83212,0.84401,292.2,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 15:20:00,1179.60887,329,374.0,139.0,698.83748,1004.45546,0.89489,0.0,0.0,0.0,479.91036,788.64804,0.77931,292.2,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 15:25:00,1186.28924,329,374.0,139.0,710.77861,1015.85395,0.89903,0.0,0.0,0.0,475.43232,782.20991,0.7832,292.2,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 15:30:00,1186.93923,329,374.0,139.0,707.50411,1012.34407,0.89796,0.0,0.0,0.0,482.19306,791.38226,0.78416,292.2,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 15:35:00,1174.32082,329,374.0,139.0,706.4428,1010.79322,0.89884,0.0,0.0,0.0,466.76597,775.08026,0.77344,292.3,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 15:40:00,1176.46542,329,374.0,139.0,613.48899,909.49211,0.86669,0.0,0.0,0.0,566.68365,877.19579,0.82808,292.30526,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 15:45:00,1189.56547,329,374.0,139.0,597.81239,893.81888,0.8581,0.0,0.0,0.0,593.5638,905.56486,0.8455,292.4,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 15:50:00,1199.32759,329,374.0,139.0,601.06886,894.90946,0.86398,0.0,0.0,0.0,597.1709,906.80213,0.848,292.4268,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 15:55:00,1184.95517,329,374.0,139.0,590.58139,883.83864,0.85804,0.0,0.0,0.0,591.18616,900.15733,0.84309,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 16:00:00,1180.28905,329,374.0,139.0,590.5416,883.5505,0.85799,0.0,0.0,0.0,588.33157,897.24015,0.84043,292.5,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
2026-02-01 16:05:00,1179.48266,329,374.0,139.0,591.05181,886.18202,0.85791,0.0,0.0,0.0,591.19808,900.90932,0.84062,292.5672,53.0,37.0,78.0,0.0,87.0,9.0,0.0,Discharging,53.61666666666667,0.15
